Value,Amount,AmountLoan,IsFinalPayBack,IsThirdPartyConfirmed,IsDefaulted,CustomerId_y,duree_pay,jour_diff,SubscriptionId_SubscriptionId_1,SubscriptionId_SubscriptionId_4,SubscriptionId_SubscriptionId_5,SubscriptionId_SubscriptionId_6,SubscriptionId_SubscriptionId_7,ProductId_ProductId_1,ProductId_ProductId_10,ProductId_ProductId_13,ProductId_ProductId_15,ProductId_ProductId_16,ProductId_ProductId_17,ProductId_ProductId_18,ProductId_ProductId_2,ProductId_ProductId_3,ProductId_ProductId_4,ProductId_ProductId_5,ProductId_ProductId_6,ProductId_ProductId_7,ProductId_ProductId_8,ProductId_ProductId_9,ProductCategory_airtime,ProductCategory_data_bundles,ProductCategory_financial_services,ProductCategory_movies,ProductCategory_retail,ProductCategory_tv,ProductCategory_utility_bill,InvestorId_InvestorId_1,InvestorId_InvestorId_2,InvestorId_InvestorId_3
1000.0,-1000.0,1040.0,1.0,1.0,0.0,14,0.0,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5000.0,-5000.0,3225.0,0.0,1.0,0.0,14,2.0,28.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5000.0,-5000.0,2525.0,1.0,1.0,0.0,14,23.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1100.0,1.0,1.0,0.0,14,14.0,16.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3000.0,-3000.0,3285.0,1.0,1.0,0.0,14,13.0,17.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5000.0,-5000.0,5450.0,1.0,1.0,0.0,14,12.0,18.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12000.0,-12000.0,13740.0,1.0,1.0,0.0,14,21.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
10000.0,-10000.0,7000.0,0.0,1.0,0.0,24,18.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
10000.0,-10000.0,7650.0,1.0,1.0,0.0,24,85.0,-55.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1105.0,1.0,1.0,0.0,24,14.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1000.0,-1000.0,1110.0,1.0,1.0,0.0,24,14.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2000.0,-2000.0,2200.0,1.0,1.0,0.0,24,12.0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1000.0,-1000.0,1075.0,1.0,1.0,0.0,24,8.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1000.0,-1000.0,1040.0,1.0,1.0,0.0,24,1.0,29.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2000.0,-2000.0,2080.0,1.0,1.0,0.0,24,0.0,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2000.0,-2000.0,2100.0,1.0,1.0,0.0,24,2.0,28.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2000.0,-2000.0,2260.0,1.0,1.0,0.0,24,18.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1000.0,-1000.0,1115.0,1.0,1.0,0.0,24,15.0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1110.0,1.0,1.0,0.0,24,14.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1000.0,-1000.0,1040.0,1.0,1.0,0.0,24,0.0,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5000.0,-5000.0,5375.0,1.0,1.0,0.0,24,7.0,23.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1000.0,-1000.0,1260.0,1.0,1.0,0.0,24,44.0,-14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1255.0,1.0,1.0,0.0,24,43.0,-13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1255.0,1.0,1.0,0.0,24,43.0,-13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1250.0,1.0,1.0,0.0,24,42.0,-12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1135.0,1.0,1.0,0.0,24,19.0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2000.0,-2000.0,2270.0,1.0,1.0,0.0,24,19.0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1100.0,1.0,1.0,0.0,24,12.0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1095.0,1.0,1.0,0.0,24,11.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1095.0,1.0,1.0,0.0,24,11.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1095.0,1.0,1.0,0.0,24,11.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1135.0,1.0,1.0,0.0,1,20.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2000.0,-2000.0,2410.0,1.0,1.0,0.0,4,34.0,-4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2000.0,-2000.0,2390.0,1.0,1.0,0.0,4,32.0,-2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2000.0,-2000.0,2390.0,1.0,1.0,0.0,4,32.0,-2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2000.0,-2000.0,2510.0,1.0,1.0,0.0,4,43.0,-13.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11200.0,-10000.0,12432.0,1.0,1.0,0.0,1,14.0,16.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
14000.0,-10000.0,23660.0,1.0,1.0,0.0,7,131.0,-101.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
70000.0,-70000.0,74200.0,1.0,1.0,0.0,7,5.0,25.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1000.0,-1000.0,1055.0,1.0,1.0,0.0,7,4.0,26.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1000.0,-1000.0,1285.0,1.0,0.0,0.0,7,50.0,-20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2000.0,-2000.0,2570.0,1.0,0.0,0.0,7,50.0,-20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2000.0,-2000.0,2560.0,1.0,0.0,0.0,7,49.0,-19.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2000.0,-2000.0,2550.0,1.0,0.0,0.0,7,48.0,-18.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2000.0,-2000.0,2080.0,1.0,1.0,0.0,7,1.0,29.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11000.0,-11000.0,11440.0,1.0,1.0,0.0,7,1.0,29.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1000.0,-1000.0,1040.0,1.0,1.0,0.0,7,1.0,29.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9000.0,-9000.0,2852.0,0.0,1.0,0.0,7,3.0,27.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9000.0,-9000.0,5000.0,0.0,1.0,0.0,7,12.0,18.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9000.0,-9000.0,2228.0,1.0,1.0,0.0,7,17.0,13.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
900.0,-900.0,936.0,1.0,1.0,0.0,7,0.0,30.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
19740.0,-18000.0,22011.0,1.0,1.0,0.0,1,16.0,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2000.0,-2000.0,2970.0,1.0,1.0,0.0,1,238.0,-208.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12000.0,-12000.0,2000.0,0.0,1.0,0.0,6,5.0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12000.0,-12000.0,15880.0,1.0,1.0,0.0,6,91.0,-61.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12000.0,-12000.0,800.0,0.0,1.0,0.0,6,0.0,30.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12000.0,-12000.0,5000.0,0.0,1.0,0.0,6,2.0,28.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12000.0,-12000.0,500.0,0.0,1.0,0.0,6,27.0,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12000.0,-12000.0,8040.0,1.0,1.0,0.0,6,32.0,-2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7000.0,-7000.0,7525.0,1.0,1.0,0.0,22,7.0,23.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14000.0,-14000.0,5000.0,0.0,1.0,0.0,22,19.0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14000.0,-14000.0,5000.0,0.0,1.0,0.0,22,24.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14000.0,-14000.0,6380.0,1.0,1.0,0.0,22,27.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14000.0,-14000.0,5000.0,0.0,1.0,0.0,22,21.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14000.0,-14000.0,5000.0,0.0,1.0,0.0,22,25.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14000.0,-14000.0,6590.0,1.0,1.0,0.0,22,29.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14000.0,-14000.0,3000.0,0.0,1.0,0.0,22,3.0,27.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14000.0,-14000.0,3000.0,0.0,1.0,0.0,22,10.0,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14000.0,-14000.0,3000.0,0.0,1.0,0.0,22,17.0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14000.0,-14000.0,1030.0,0.0,1.0,0.0,22,21.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14000.0,-14000.0,6000.0,1.0,1.0,0.0,22,21.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14500.0,-14500.0,2000.0,0.0,1.0,0.0,22,2.0,28.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14500.0,-14500.0,3225.0,0.0,1.0,0.0,22,3.0,27.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14500.0,-14500.0,2508.0,0.0,1.0,0.0,22,10.0,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14500.0,-14500.0,2507.0,0.0,1.0,0.0,22,16.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14500.0,-14500.0,1290.0,0.0,1.0,0.0,22,21.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14500.0,-14500.0,5218.0,1.0,1.0,0.0,22,24.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14000.0,-14000.0,5890.0,0.0,1.0,0.0,22,20.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14000.0,-14000.0,5000.0,0.0,1.0,0.0,22,24.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14000.0,-14000.0,3000.0,0.0,1.0,0.0,22,31.0,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14000.0,-14000.0,2910.0,1.0,1.0,0.0,22,33.0,-3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5750.0,-5000.0,6038.0,1.0,1.0,0.0,3,2.0,28.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10000.0,-10000.0,10950.0,1.0,1.0,0.0,3,12.0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10000.0,-10000.0,10900.0,1.0,1.0,0.0,3,10.0,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2000.0,-2000.0,2090.0,1.0,1.0,0.0,2,1.0,29.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2000.0,-2000.0,2080.0,1.0,1.0,0.0,2,1.0,29.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3500.0,-3500.0,3868.0,1.0,1.0,0.0,6,14.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1200.0,1.0,1.0,0.0,6,32.0,-2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6000.0,-6000.0,7530.0,1.0,1.0,0.0,6,44.0,-14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4000.0,-4000.0,5700.0,1.0,1.0,0.0,6,78.0,-48.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2000.0,-2000.0,2800.0,1.0,1.0,0.0,6,72.0,-42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1290.0,1.0,1.0,0.0,6,51.0,-21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5000.0,-5000.0,900.0,0.0,1.0,0.0,18,7.0,23.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5000.0,-5000.0,4625.0,1.0,1.0,0.0,18,13.0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5000.0,-5000.0,5800.0,1.0,1.0,0.0,18,25.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5000.0,-5000.0,5800.0,1.0,1.0,0.0,18,25.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3000.0,-3000.0,3255.0,1.0,1.0,0.0,18,9.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1000.0,-1000.0,1065.0,1.0,1.0,0.0,18,5.0,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4000.0,-4000.0,600.0,0.0,1.0,0.0,18,8.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4000.0,-4000.0,3760.0,1.0,1.0,0.0,18,11.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14000.0,-14000.0,5000.0,0.0,1.0,0.0,18,13.0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
14000.0,-14000.0,3500.0,0.0,1.0,0.0,18,13.0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
14000.0,-14000.0,5000.0,0.0,1.0,0.0,18,20.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
14000.0,-14000.0,2390.0,1.0,1.0,0.0,18,20.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
14000.0,-14000.0,600.0,0.0,1.0,0.0,18,2.0,28.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
14000.0,-14000.0,16130.0,1.0,1.0,0.0,18,31.0,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
10000.0,-10000.0,1290.0,0.0,1.0,1.0,18,16.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
3500.0,-3500.0,3885.0,1.0,1.0,0.0,18,15.0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
3500.0,-3500.0,3000.0,0.0,1.0,0.0,18,19.0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
3500.0,-3500.0,973.0,1.0,1.0,0.0,18,19.0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,500.0,0.0,1.0,0.0,100,0.0,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,545.0,1.0,1.0,0.0,100,1.0,29.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1040.0,1.0,1.0,0.0,100,0.0,30.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,512.0,0.0,1.0,0.0,100,4.0,26.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,583.0,1.0,1.0,0.0,100,11.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1060.0,1.0,1.0,0.0,100,4.0,26.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1055.0,1.0,1.0,0.0,100,3.0,27.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
500.0,-500.0,543.0,1.0,1.0,0.0,100,10.0,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
600.0,-600.0,630.0,1.0,1.0,0.0,100,2.0,28.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1080.0,1.0,1.0,0.0,100,9.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1080.0,1.0,1.0,0.0,100,9.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1080.0,1.0,1.0,0.0,100,9.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
500.0,-500.0,540.0,1.0,1.0,0.0,100,9.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1075.0,1.0,1.0,0.0,100,8.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
500.0,-500.0,538.0,1.0,1.0,0.0,100,8.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
500.0,-500.0,533.0,1.0,1.0,0.0,100,5.0,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
500.0,-500.0,530.0,1.0,1.0,0.0,100,5.0,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
500.0,-500.0,530.0,1.0,1.0,0.0,100,5.0,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
500.0,-500.0,530.0,1.0,1.0,0.0,100,5.0,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
500.0,-500.0,528.0,1.0,1.0,0.0,100,4.0,26.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
500.0,-500.0,528.0,1.0,1.0,0.0,100,4.0,26.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1085.0,1.0,1.0,0.0,100,10.0,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1085.0,1.0,1.0,0.0,100,9.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
500.0,-500.0,540.0,1.0,1.0,0.0,100,9.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
500.0,-500.0,540.0,1.0,1.0,0.0,100,9.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
500.0,-500.0,540.0,1.0,1.0,0.0,100,9.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1000.0,-1000.0,1080.0,1.0,1.0,0.0,100,8.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
500.0,-500.0,573.0,1.0,1.0,0.0,100,22.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
